source,target,weight
some,whether,0.16354632579955683
some,whom,0.18156044672900482
some,within,0.15633864557601757
somebody,should,0.18830985997897057
somebody,would,0.171154575466086
something,around,0.1544316934589474
something,below,0.2264295430613356
something,beneath,0.21889700492333258
something,certain,0.20793087590869594
something,itself,0.18101738864284536
something,may,0.16843475783489292
something,might,0.1820307851348219
something,near,0.15985558824055246
something,nevertheless,0.2609358421397482
something,nor,0.2428729613382063
something,round,0.220529763427525
something,shall,0.17235347020491903
something,should,0.1571968677251485
something,since,0.19026337111791547
something,such,0.21212739199481695
something,though,0.17777378993236004
something,until,0.24463620446235204
something,used,0.15571768480341777
something,whom,0.18952031140355757
such,through,0.1506312868015051
than,around,0.17563461734538952
than,below,0.211041918836109
than,certain,0.17614901975374028
than,either,0.20327751189706628
than,failing,0.17560651760861823
than,however,0.23763220529067292
than,inside,0.15565989997978855
than,like,0.15903727534999626
than,many,0.17199347925840494
than,might,0.22799140743853127
than,nevertheless,0.24663950045794314
than,next,0.16535661771833107
than,none,0.20318960336894926
than,since,0.16152599182262645
than,such,0.18762327174719767
than,themselves,0.22480404982828023
than,then,0.1571080621500348
than,these,0.1554639490240711
than,though,0.16092416119350925
than,till,0.1518730330649625
than,within,0.1963609459659478
them,ahead,0.22614830561461965
them,although,0.18065747823538836
them,around,0.15449117830189393
them,below,0.15146483685838208
them,beneath,0.17520473214188242
them,beside,0.17317487739157464
them,certain,0.1586779234413579
them,during,0.15764078782003513
them,each,0.15092505321872804
them,either,0.21528378779904475
them,however,0.2357227863906992
them,instead,0.19552576008477132
them,many,0.20066658463240836
them,might,0.17017448432699522
them,nobody,0.24526764597517206
them,none,0.2259115493489324
them,nor,0.20374218614979836
them,outside,0.15104609571786792
them,round,0.27365861336606345
them,should,0.1505101544416511
them,themselves,0.17070698594337227
them,then,0.15885266216013672
them,therefore,0.15005052064666208
them,though,0.1667255343352564
them,toward,0.15538591369515717
them,until,0.19577008053176723
them,various,0.19808230293899584
then,against,0.16654641633456038
then,around,0.1954112870659737
thence,thence,0.249740513197918
therefore,can,0.1591695938086656
therefore,would,0.1603414374174841
these,according,0.27548753254651326
these,aside,0.15437300612821303
these,beneath,0.1513721850709662
these,can,0.15909213953596751
these,during,0.1709905653720049
these,however,0.25291716426746436
these,itself,0.21833898381279873
these,like,0.16316385546794604
these,many,0.20811300005245745
these,might,0.2361520130492715
these,nevertheless,0.2285734980910721
these,none,0.1917855962172357
these,nor,0.1518691896493342
these,round,0.2370161620275826
these,since,0.1862941051683679
these,such,0.16772215522696032
these,themselves,0.18827951263506224
these,though,0.25222127246651077
these,various,0.20589264151287473
these,whatever,0.18201582436946315
these,within,0.1765887810519693
these,would,0.16321970975116087
this,bit,0.16345806071054164
this,around,0.15803222157036897
this,beside,0.17085186368902214
this,can,0.15587246424949616
this,certain,0.17372542891511647
this,however,0.2295362199754365
this,instead,0.23252652415154854
this,itself,0.22771651126160797
this,nevertheless,0.25748971215278404
this,round,0.17601253567038933
this,themselves,0.21681002814735242
this,thence,0.19821519260252626
this,though,0.23660680216321608
this,until,0.16119989173232047
this,various,0.19062978719580723
those,above,0.15034198020113787
those,ahead,0.21795097030742852
those,below,0.182472990140312
those,beneath,0.16274004075658752
those,can,0.15416535632228678
those,certain,0.18231484657504746
those,many,0.16795363562034732
those,may,0.16846290508915537
those,none,0.15530584352165466
those,since,0.1807335586469872
those,themselves,0.2165120205365702
those,these,0.16129199049080065
those,though,0.16970307248011868
those,whom,0.1955708481907121
though,around,0.18025833188896906
though,below,0.2234100434632283
though,beside,0.17143416922262317
though,certain,0.1538915147132995
though,however,0.21980829766535467
though,itself,0.2685949701517478
though,like,0.18775432719199037
though,many,0.20597474558427675
though,may,0.1619832666194196
though,might,0.18923023986241488
though,should,0.189981901903862
though,something,0.16443445709753515
though,such,0.15674173456500184
though,themselves,0.23464263860706452
though,though,0.23698767856954173
though,whom,0.22500699527503312
through,although,0.15247951961928605
through,below,0.16042295230604725
through,certain,0.16869896349558394
through,during,0.15192472944109292
through,however,0.2458450457640637
through,many,0.18242556457779321
through,might,0.19663287231604712
through,much,0.15021639498037556
through,nevertheless,0.2614277359755389
through,next,0.16298959139446811
through,round,0.21106690251378013
through,such,0.15952566775655663
through,themselves,0.2466127551154278
through,though,0.2260240125549999
through,until,0.23112787069421206
through,whom,0.17919685353274242
through,would,0.15127505329726462
throughout,certain,0.20833288198691927
throughout,these,0.17031519470414588
till,around,0.15695441160389612
till,beneath,0.15252898013583574
till,however,0.2531984031143025
till,into,0.16613734035597694
till,itself,0.18153010175240594
till,like,0.19403409439689331
till,might,0.22894708225214075
till,next,0.15760539980563548
till,nor,0.15725585697317357
till,round,0.16357434326390138
till,such,0.16247992121473148
till,themselves,0.20681465828899417
till,these,0.15424360803282047
till,within,0.17272665116454766
towards,can,0.16384798171632983
towards,itself,0.1881743286759806
towards,this,0.15207342234694804
towards,would,0.17322993662105987
unless,certain,0.1889274421365107
unless,during,0.18874828517938874
unless,either,0.2019626310112823
unless,might,0.21517499016651254
unless,none,0.2187936339739184
until,something,0.16177760464720212
up,ahead,0.20420080541374175
up,although,0.1558114054220548
up,beneath,0.19871972419990505
up,beside,0.19345809551689114
up,besides,0.17329450417809328
up,during,0.15477485428676863
up,however,0.27552865050980346
up,inside,0.17076648606615583
up,instead,0.2821279335231464
up,into,0.15721912029234877
up,like,0.168234031580619
up,many,0.21430754224913592
up,might,0.2431157685030775
up,none,0.185111166028578
up,nor,0.20583129869404723
up,round,0.2541899827415001
up,shall,0.15224962712504214
up,should,0.18752027685229247
up,such,0.1935443655121089
up,themselves,0.1679190422320003
up,thence,0.258987332262217
up,though,0.25637759666058246
up,until,0.24373354489028093
up,would,0.1648328922880211
upon,ahead,0.2507402177677701
upon,beneath,0.19477711691279836
upon,during,0.1778594803825931
upon,either,0.16935288018569689
upon,however,0.23312241989859095
upon,inside,0.1910557359755105
upon,instead,0.25048717434960616
upon,like,0.16158659882130613
upon,may,0.16404081008052346
upon,might,0.17835414914771258
upon,nevertheless,0.24545796043320367
upon,nor,0.23514968560392396
upon,round,0.26705294488573633
upon,should,0.18123219208146024
upon,since,0.18123894275168403
upon,something,0.17360574648287821
upon,then,0.15747970074123133
upon,therefore,0.16720547361110366
upon,though,0.23588587973171576
upon,toward,0.15237778434843635
upon,whether,0.15996313867234155
upon,would,0.17011126723251346
us,ahead,0.16531227090396478
us,although,0.1589611955139382
us,below,0.161672331732654
us,beneath,0.208126026535213
us,certain,0.18712890875691057
us,might,0.1542432253301354
us,none,0.21094513130214904
us,per,0.161768749419998
us,round,0.2666796414885842
us,should,0.1596986328378347
us,then,0.15439382187496029
us,though,0.2507688278353987
various,various,0.17575595981351486
what,although,0.20196036690517405
what,among,0.1683474469895399
what,around,0.15362340146895495
what,aside,0.15853855880413895
what,beside,0.17259745848242114
what,besides,0.21365677754864934
what,however,0.22877722471815126
what,into,0.16529050458659028
what,like,0.15107455644853915
what,might,0.21731962515187708
what,much,0.15829568382573075
what,next,0.16684367147627002
what,nobody,0.2648079499044868
what,nor,0.2266224305360121
what,outside,0.16682207143570238
what,part,0.1509284599136084
what,round,0.24527135466798053
what,though,0.2352849777335796
what,until,0.17939236183139398
what,various,0.2577360334456968
what,whether,0.16515799722282265
what,within,0.1824940956043204
whatever,may,0.16507885744186393
whatever,none,0.19853656758673655
whatever,within,0.193088716693762
when,aside,0.1567243127991317
when,beside,0.17892278547486232
when,besides,0.15139308253367925
when,certain,0.16791777835555893
when,during,0.16231288325921658
when,failing,0.15219174571728508
when,however,0.2742793718989301
when,itself,0.21627120131432462
when,like,0.17185756544741573
when,might,0.20873216956604645
when,nevertheless,0.23373311029553254
when,round,0.2729754033319252
when,something,0.171483818860142
when,such,0.16923669457638021
when,these,0.16223825856797833
when,though,0.2504899222769835
when,until,0.1695804800563686
when,wherever,0.17324648281311292
when,whom,0.16243605738321643
when,within,0.17527050152843338
whenever,though,0.21094423489247202
where,around,0.14954492507412187
where,below,0.19170093470661886
where,beside,0.21681771545550166
where,certain,0.25060485537797483
where,during,0.16017327074072668
where,each,0.14926400705487372
where,into,0.15085011659174236
where,like,0.186542998393295
where,many,0.18235101982023358
where,might,0.15692948032273138
where,need,0.16421447478321086
where,nobody,0.2170417009118319
where,round,0.21997820656143452
where,should,0.15872151531555714
where,these,0.1614288563167982
where,wherever,0.1685620688280217
wherever,wherever,0.19585082100338624
whether,certain,0.15600924169169672
whether,itself,0.19502748310616613
whether,would,0.19382471369255055
which,above,0.15079122112611842
which,although,0.17364859257138224
which,around,0.186554470943677
which,can,0.15607709202756154
which,certain,0.16926604772711998
which,considering,0.18018890943043256
which,however,0.1497107073763422
which,instead,0.20821525520565992
which,itself,0.15277777072471158
which,might,0.1676586851862166
which,nobody,0.17075652846721703
which,none,0.2023335754915429
which,nor,0.20691779645184447
which,outside,0.1642854639371761
which,round,0.21617060409226904
which,should,0.17964807692233095
which,themselves,0.21344271682642493
which,then,0.15858772613928063
which,though,0.16889658003382207
which,various,0.23250422692321707
which,whilst,0.17948352682080554
which,whom,0.1984238568125736
while,certain,0.17866506032803856
while,various,0.1801498319252543
who,above,0.15061943078652304
who,ahead,0.1766966770616144
who,below,0.19449099914279486
who,beside,0.1580562284898747
who,between,0.14963021831243697
who,certain,0.15011150399441311
who,however,0.1881981596449022
who,like,0.17156026578828656
who,may,0.17659251642077947
who,might,0.18872929971629374
who,near,0.16104382977099738
who,nevertheless,0.2620645987345248
who,none,0.23087461565090883
who,nor,0.21075529777839494
who,other,0.15353276222650503
who,regarding,0.1587167910898041
who,themselves,0.19503608135872505
who,therefore,0.1885319281825273
who,though,0.16907592493291426
who,toward,0.14991649922158712
who,until,0.21760085731796697
who,within,0.20900859435735944
whom,absent,0.15345151694355988
whom,like,0.17118791623492988
whom,many,0.18001524468892266
whom,might,0.2530593126451297
whom,though,0.20753394173152293
whom,whom,0.1702606330658008
whose,around,0.15980199805765713
whose,failing,0.16606393359552077
whose,itself,0.24491872979604412
whose,many,0.20974113559667895
whose,nor,0.23007786156702845
whose,round,0.19948202322151096
whose,themselves,0.23768633299830688
whose,therefore,0.15312164502424871
whose,these,0.1863140863702711
whose,though,0.241901976572084
will,above,0.16867849140250213
will,certain,0.2264918010867011
will,during,0.18995463299281728
will,either,0.21768657062035715
will,however,0.19485528589341894
will,many,0.1699673477440531
will,might,0.15660676095266193
will,need,0.15429636277715264
will,none,0.1997929984632899
will,round,0.15228585949828918
will,though,0.1869708761103004
will,until,0.17842288474391796
will,various,0.16579507124293405
will,wherever,0.17272930337504622
with,bit,0.17597429742480566
with,above,0.1541750181128012
with,ahead,0.1766003268608631
with,although,0.16824503479609423
with,around,0.17296604354608405
with,astride,0.16352729601509433
with,below,0.19062544429447634
with,beside,0.22794689186107667
with,certain,0.23513668928158846
with,either,0.22393129049755012
with,however,0.21900538593335026
with,instead,0.23917468943373424
with,itself,0.181322038591698
with,many,0.19070657317354733
with,might,0.2370465906607711
with,need,0.1654311243672042
with,nevertheless,0.22828433376460533
with,nobody,0.17975283397809136
with,none,0.20775252755953844
with,nor,0.2093673444531485
with,round,0.2652695672918962
with,should,0.19574101741342786
with,something,0.18800689431382292
with,themselves,0.20652453615128916
with,therefore,0.16993819824312098
with,though,0.17036386924992147
with,until,0.2397352205491521
with,various,0.2736063102494022
with,whilst,0.21136932788359997
with,whom,0.1747836195445383
within,many,0.17639700363407096
within,may,0.15666270085363218
within,within,0.15774093384716598
without,around,0.17652299615844008
without,beneath,0.17110172381607652
without,beside,0.15172631573191303
without,considering,0.1724928620413919
without,during,0.220209107555086
without,either,0.1630402697642508
without,however,0.20121548769500824
without,might,0.23326265136667443
without,round,0.22640021763240364
without,should,0.15331247427603795
without,themselves,0.15185549440669355
without,though,0.21712071680248785
would,although,0.17777407786705982
would,around,0.16303047540904858
would,certain,0.24187237225523636
would,during,0.19030862986802474
would,either,0.21945901869679482
would,however,0.2033250143559559
would,itself,0.1689516420544219
would,like,0.15234884226861822
would,might,0.18611251084116637
would,such,0.15180467891682914
would,though,0.18867256360088003
yet,beneath,0.18781900199885057
yet,beside,0.17556479333423022
yet,can,0.15879000260670506
yet,certain,0.15973161612183126
yet,either,0.19269903080288214
yet,like,0.160087430257154
yet,may,0.15238397028285158
yet,round,0.20878667968298592
yet,shall,0.1776755447196352
yet,should,0.16124409931000724
yet,such,0.20903385615927703
yet,themselves,0.200796675387096
yet,though,0.2310925956198152
yet,until,0.1608765628489831
yet,various,0.18742685419128677
yet,whilst,0.21594975514030268
yet,within,0.17970256113148897
yet,would,0.1821100572573327
